run,time,node_id,x,y,speed
1,350.00,36,52.76,449.62,8.85
1,350.00,37,524.80,661.66,6.92
1,350.00,38,54.68,303.78,17.69
1,350.00,39,56.21,585.49,17.71
1,350.00,40,89.12,701.97,0.00
1,350.00,41,110.68,763.38,6.93
1,350.00,42,250.34,320.18,0.00
1,350.00,43,919.24,363.97,15.43
1,350.00,44,319.48,901.63,21.68
1,350.00,45,281.37,215.01,9.78
1,350.00,46,291.03,293.12,8.87
1,350.00,47,602.00,246.32,10.95
1,350.00,48,335.76,467.61,9.84
1,350.00,49,354.77,378.66,6.34
1,350.00,50,257.38,655.49,8.26
1,350.00,51,733.04,600.45,8.58
1,350.00,52,649.42,503.35,15.96
1,350.00,53,972.95,69.59,11.58
1,350.00,54,589.28,488.78,12.05
1,350.00,55,765.04,360.81,6.59
1,350.00,56,872.34,666.89,0.00
1,350.00,57,495.86,164.76,14.32
1,350.00,58,297.49,802.98,24.23
1,350.00,59,270.30,426.61,0.00
1,350.00,60,672.04,790.90,20.66
1,350.00,61,181.23,244.89,19.32
1,350.00,62,217.86,249.41,0.00
1,350.00,63,175.64,690.84,5.89
1,350.00,64,893.32,955.48,0.00
1,350.00,65,46.27,707.65,0.00
1,350.00,66,768.78,27.69,0.00
1,350.00,67,641.09,123.60,8.30
1,350.00,68,302.13,539.20,12.32
1,350.00,69,476.64,556.67,0.00
1,350.00,70,309.66,918.81,0.00
1,350.00,71,950.94,776.83,12.37
1,350.00,72,839.56,831.20,8.08
1,350.00,73,378.95,731.30,11.17
1,350.00,74,165.17,32.96,0.00
1,350.00,75,192.62,518.10,7.46
1,350.00,76,691.50,735.40,5.60
1,350.00,77,861.64,894.59,0.00
1,350.00,78,291.15,497.76,9.27
1,350.00,79,28.79,908.37,15.32
1,350.00,80,496.19,705.25,16.09
1,350.00,81,271.79,724.65,8.76
1,350.00,82,738.40,510.67,23.70
1,350.00,83,541.59,208.69,0.00
1,350.00,84,762.68,151.63,16.98
1,350.00,85,278.84,991.59,0.00
1,350.00,86,326.74,252.64,8.07
1,350.00,87,618.16,110.93,13.10
1,350.00,88,355.67,930.85,0.00
1,350.00,89,705.25,449.61,6.80
1,350.00,90,15.42,360.58,0.00
1,350.00,91,104.39,864.13,10.78
1,350.00,92,300.47,512.79,11.72
1,350.00,93,669.92,819.15,20.89
1,350.00,94,867.09,258.22,24.67
1,350.00,95,520.32,601.39,20.19
1,350.00,96,538.17,671.44,15.69
1,350.00,97,94.91,198.77,5.78
1,350.00,98,787.76,101.76,22.34
1,350.00,99,173.81,812.68,12.94
1,360.00,0,508.52,508.70,15.07
1,360.00,1,438.82,497.88,9.51
1,360.00,2,724.19,835.59,17.50
1,360.00,3,584.63,525.81,7.11
1,360.00,4,578.15,657.28,11.21
1,360.00,5,391.79,769.35,0.00
1,360.00,6,330.52,474.21,22.79
1,360.00,7,941.77,716.07,0.00
1,360.00,8,915.07,811.81,0.00
1,360.00,9,309.97,239.12,8.04
1,360.00,10,708.44,525.48,0.00
1,360.00,11,891.89,704.90,6.48
1,360.00,12,760.53,300.63,0.00
1,360.00,13,698.73,690.88,24.99
1,360.00,14,515.45,619.45,16.81
1,360.00,15,528.47,502.15,15.90
1,360.00,16,625.89,436.48,5.81
1,360.00,17,528.96,263.32,13.17
1,360.00,18,610.29,713.59,9.36
1,360.00,19,674.47,561.38,0.00
1,360.00,20,778.05,703.98,5.05
1,360.00,21,390.51,742.44,5.87
1,360.00,22,278.14,217.34,6.00
1,360.00,23,316.02,669.05,0.00
1,360.00,24,393.40,726.61,5.77
1,360.00,25,835.02,503.31,17.67
1,360.00,26,415.59,618.57,16.06
1,360.00,27,891.77,171.96,0.00
1,360.00,28,962.57,490.57,21.18
1,360.00,29,716.69,712.64,13.13
1,360.00,30,704.03,226.41,22.27
1,360.00,31,301.96,495.39,5.03
1,360.00,32,959.10,476.70,0.00
1,360.00,33,472.24,409.32,15.72
1,360.00,34,508.01,426.25,5.22
1,360.00,35,3.21,471.82,0.00
1,360.00,36,128.29,495.81,8.85
1,360.00,37,495.80,598.79,6.92
1,360.00,38,7.30,428.41,0.00
1,360.00,39,231.75,608.60,17.71
1,360.00,40,103.79,735.13,9.78
1,360.00,41,174.03,735.39,6.93
1,360.00,42,246.27,288.66,17.96
1,360.00,43,966.68,371.46,0.00
1,360.00,44,188.32,960.42,0.00
1,360.00,45,224.21,142.80,0.00
1,360.00,46,350.78,358.67,8.87
1,360.00,47,623.69,353.64,10.95
1,360.00,48,302.19,560.06,9.84
1,360.00,49,410.77,349.04,6.34
1,360.00,50,201.30,716.07,8.26
