run,time,node_id,x,y,speed
4,420.00,63,217.46,409.54,6.04
4,420.00,64,582.63,464.93,9.21
4,420.00,65,404.24,444.97,7.34
4,420.00,66,234.54,527.84,8.56
4,420.00,67,242.94,587.90,18.19
4,420.00,68,681.98,418.49,15.70
4,420.00,69,70.97,666.46,0.00
4,420.00,70,361.31,755.02,21.67
4,420.00,71,720.40,558.60,7.83
4,420.00,72,596.33,902.00,13.29
4,420.00,73,630.36,710.72,6.68
4,420.00,74,145.74,316.75,7.53
4,420.00,75,558.62,551.49,11.98
4,420.00,76,886.26,728.92,19.30
4,420.00,77,682.94,611.92,0.00
4,420.00,78,806.62,202.91,13.53
4,420.00,79,617.05,758.65,0.00
4,420.00,80,309.01,381.64,21.53
4,420.00,81,683.77,556.65,14.58
4,420.00,82,746.76,625.39,10.95
4,420.00,83,607.51,589.90,6.50
4,420.00,84,942.88,76.29,0.00
4,420.00,85,353.53,712.43,17.12
4,420.00,86,357.36,932.73,0.00
4,420.00,87,284.03,78.98,13.70
4,420.00,88,626.12,8.07,0.00
4,420.00,89,92.69,101.87,0.00
4,420.00,90,689.17,583.45,8.55
4,420.00,91,153.24,491.79,0.00
4,420.00,92,261.33,251.66,12.74
4,420.00,93,139.66,295.13,12.18
4,420.00,94,533.05,642.20,22.31
4,420.00,95,540.69,228.63,13.87
4,420.00,96,301.38,607.37,9.12
4,420.00,97,320.38,553.95,14.76
4,420.00,98,64.61,336.38,14.70
4,420.00,99,833.71,672.85,10.75
4,420.00,100,201.34,996.46,0.00
4,420.00,101,631.53,479.53,11.24
4,420.00,102,164.82,370.23,11.32
4,420.00,103,224.68,754.53,12.96
4,420.00,104,824.19,1.33,0.00
4,420.00,105,617.13,498.81,11.91
4,420.00,106,432.99,835.40,14.34
4,420.00,107,897.70,719.18,15.48
4,420.00,108,648.39,451.27,7.16
4,420.00,109,835.12,458.71,8.34
4,420.00,110,91.26,267.17,11.30
4,420.00,111,746.65,375.34,0.00
4,420.00,112,102.66,640.96,5.49
4,420.00,113,419.44,790.75,6.13
4,420.00,114,655.23,28.63,16.17
4,420.00,115,193.19,27.27,24.84
4,420.00,116,524.32,542.53,12.44
4,420.00,117,881.94,170.26,0.00
4,420.00,118,819.83,509.33,9.91
4,420.00,119,642.14,211.97,14.94
4,420.00,120,589.57,496.39,5.34
4,420.00,121,483.99,639.84,5.83
4,420.00,122,541.00,174.11,17.96
4,420.00,123,608.23,221.26,9.36
4,420.00,124,77.34,397.93,6.23
4,420.00,125,932.27,866.09,0.00
4,420.00,126,668.05,414.53,0.00
4,420.00,127,500.01,611.45,12.96
4,420.00,128,791.92,413.66,10.28
4,420.00,129,176.45,178.09,11.26
4,420.00,130,766.74,262.00,5.20
4,420.00,131,86.81,320.60,0.00
4,420.00,132,305.56,513.17,14.07
4,420.00,133,730.52,418.14,13.99
4,420.00,134,985.44,169.50,0.00
4,420.00,135,383.37,761.74,14.59
4,420.00,136,308.41,42.06,10.37
4,420.00,137,296.69,508.60,6.95
4,420.00,138,507.47,211.24,22.88
4,420.00,139,702.86,532.27,5.14
4,420.00,140,976.10,909.90,0.00
4,420.00,141,949.56,616.89,0.00
4,420.00,142,858.84,305.78,8.11
4,420.00,143,667.18,833.22,20.76
4,420.00,144,687.10,441.18,19.94
4,420.00,145,307.38,158.37,7.33
4,420.00,146,596.13,643.29,16.28
4,420.00,147,548.95,752.63,15.73
4,420.00,148,284.93,175.03,8.59
4,420.00,149,583.65,725.76,8.57
4,430.00,0,133.04,805.81,0.00
4,430.00,1,730.44,572.85,7.53
4,430.00,2,329.10,598.50,5.38
4,430.00,3,554.49,525.18,5.81
4,430.00,4,512.21,308.56,0.00
4,430.00,5,508.41,438.20,7.88
4,430.00,6,418.39,672.42,9.02
4,430.00,7,445.88,602.08,0.00
4,430.00,8,435.44,724.14,0.00
4,430.00,9,461.05,573.93,0.00
4,430.00,10,816.78,685.22,6.31
4,430.00,11,547.41,693.44,7.61
4,430.00,12,280.42,380.04,24.19
4,430.00,13,270.10,584.64,0.00
4,430.00,14,602.96,309.28,0.00
4,430.00,15,514.53,448.19,6.16
4,430.00,16,380.24,729.83,5.76
4,430.00,17,313.85,628.57,8.25
4,430.00,18,199.13,638.40,19.53
4,430.00,19,176.29,558.37,5.09
4,430.00,20,530.15,521.63,13.92
4,430.00,21,266.70,778.73,22.07
4,430.00,22,753.07,19.46,0.00
4,430.00,23,337.17,211.50,7.35
4,430.00,24,618.20,402.82,7.16
4,430.00,25,493.97,841.29,18.02
4,430.00,26,309.15,326.57,8.04
4,430.00,27,64.42,707.95,7.28
4,430.00,28,23.18,16.84,10.08
4,430.00,29,417.25,889.07,8.03
4,430.00,30,389.62,414.33,22.80
4,430.00,31,819.55,214.38,19.20
4,430.00,32,620.28,434.01,24.85
4,430.00,33,461.79,587.90,10.87
4,430.00,34,779.33,641.18,17.18
4,430.00,35,195.00,713.54,15.50
4,430.00,36,250.97,444.95,10.69
4,430.00,37,589.47,547.97,9.83
4,430.00,38,548.75,293.16,17.26
4,430.00,39,761.52,286.35,14.69
4,430.00,40,797.82,360.04,6.06
4,430.00,41,555.01,990.39,0.00
4,430.00,42,648.90,301.15,8.00
4,430.00,43,170.28,313.28,9.56
4,430.00,44,786.98,374.74,11.73
4,430.00,45,366.21,268.94,8.70
4,430.00,46,495.77,176.41,5.14
4,430.00,47,537.51,428.68,18.67
4,430.00,48,641.05,321.93,16.06
4,430.00,49,767.46,178.37,11.19
4,430.00,50,182.71,824.39,0.00
4,430.00,51,114.88,475.78,12.00
4,430.00,52,500.44,383.34,9.38
4,430.00,53,523.23,761.38,10.97
4,430.00,54,512.33,369.60,7.00
4,430.00,55,674.53,520.04,23.63
4,430.00,56,218.20,430.71,20.47
4,430.00,57,264.94,808.29,0.00
4,430.00,58,250.73,249.52,20.27
4,430.00,59,906.18,745.13,8.99
4,430.00,60,586.04,130.94,0.00
4,430.00,61,648.75,370.84,7.48
4,430.00,62,979.70,35.36,0.00
4,430.00,63,182.18,458.57,6.04
4,430.00,64,647.53,399.65,9.21
4,430.00,65,461.52,399.09,7.34
4,430.00,66,166.06,547.85,0.00
4,430.00,67,420.06,629.23,18.19
4,430.00,68,525.09,424.59,15.70
4,430.00,69,89.97,660.61,11.51
4,430.00,70,317.27,755.19,0.00
4,430.00,71,798.22,566.83,7.83
4,430.00,72,513.55,798.06,13.29
4,430.00,73,620.85,776.87,6.68
4,430.00,74,123.57,244.75,7.53
4,430.00,75,661.40,489.86,11.98
4,430.00,76,703.90,665.86,19.30
4,430.00,77,580.68,565.82,12.14
4,430.00,78,672.49,184.95,13.53
4,430.00,79,611.22,749.84,15.34
4,430.00,80,431.64,558.58,21.53
4,430.00,81,605.76,679.78,14.58
4,430.00,82,676.30,541.53,10.95
4,430.00,83,553.31,554.07,6.50
